0.1000004978179402	0.10099595210105944	0.09995401578903723
0.10056912505277632	0.13387176984999052	0.09845423623579286
0.10218972262508343	0.16700338595543118	0.0969889083866805
0.10484208323562481	0.2007349444388992	0.0955585098187121
0.10851772077834687	0.23540473131358178	0.09416397051600152
0.11321936244427978	0.271348989584863	0.09280669499690875
0.11896057845556934	0.30890557662080487	0.0914886026114498
0.12576554058055758	0.3484175084480193	0.0902121864329406
0.133668902267204	0.39023643272887887	0.0889805919191215
0.14271579478184224	0.43472606991701546	0.08779771726606288
0.1529619351745456	0.48226566032536905	0.08666833815461562
0.16447384323045552	0.5332534535370066	0.08559826042464053
0.17732916582578034	0.5881102757115987	0.08459450513766242
0.19161710830376077	0.647283209863034	0.0836655315364751
0.20743897363436473	0.7112494240838428	0.08282150461595324
0.22490881123532283	0.7805201829514741	0.08207461542240342
0.24415417842388284	0.8556450779548658	0.081439463844197
0.2653170185500154	0.9372165137146891	0.08093351559612104
0.28855466094366605	1.025874488026558	0.08057764739445088
0.31404094890127865	1.1223117053240415	0.08039679704031355
0.34196750304981355	1.2272790650283005	0.08042073835933956
0.3725451285688687	1.3415915684136792	0.08068500478503447
0.4060053759316098	1.4661346900611305	0.08123198993916633
0.4426022660506595	1.6018712626777647	0.08211225899394216
0.4826141919926151	1.7498489270081456	0.08338611106289298
0.526346010760101	1.9112082017193652	0.0851254405559232
0.5741313400374396	2.0871912314621732	0.08741595458092333
0.6263350762574665	2.2791512747315426	0.09035981435456923
0.6833561518725687	2.488562996584337	0.09407878152379255
0.745630551299166	2.717033634598977	0.09871796568159788
0.813634606643608	2.9663151095182063	0.10445028764060177
0.8878885959948709	3.238317154579461	0.11148179474015012
0.9689606687636433	3.5351215393102513	0.12005799023761893
1.0574711242259793	3.858997464150641	0.13047136940978613
1.1540970710464262	4.212418201132974	0.14307039122900786
1.2595774970457434	4.598079052301609	0.15827015738607322
1.3747187797534304	5.01891669067124	0.17656512117084075
1.5004006692250451	5.47812993709179	0.19854420863251054
1.6375827750473166	5.979202008826831	0.2249088050527597
1.7873115891852245	6.525924249892971	0.25649414280436134
